"aid","eid","ep_num","ep_in_year","special_ep","year","airdate","ad_year","ad_month","ad_day","location_name","location_country","gid","guest_name","wiki_url","cl_pageid","sex","ethnicity","eth_grp","ed_priv","ed_priv_lab","ed_oxbr","ed_oxb_lab","profession_1","profession_notes","uk_pol","pol_cat_1","party_name","party_cat","parl","brex_stage","brex_lr","brex_lr_lab","brex_lr_source","brex_lr_link","brex_cat5","brex_cat_lab","brex_cat_source","brex_cat_link","brex_cat_notes","iraq_stage","party3","iraq_inv","iraq_inv_lab","iraq_inv_source","iraq_inv_link"
3960,"200706",940,6,0,2007,2007-02-15,2007,2,15,"London, England","England","1514","Roy Hattersley","https://en.wikipedia.org/wiki/Roy_Hattersley","148787","0","10","White","0","State educated","0","Other university","1","HoL, Lord Temporal","1","2","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3961,"200707",941,7,0,2007,2007-02-22,2007,2,22,"Edinburgh, Scotland","Scotland","334","Alex Salmond","https://en.wikipedia.org/wiki/Alex_Salmond","21234593","0","10","White","0","State educated","0","Other university","1","Leader - SNP","1","1","SNP","4","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3962,"200707",941,7,0,2007,2007-02-22,2007,2,22,"Edinburgh, Scotland","Scotland","389","Annabel Goldie","https://en.wikipedia.org/wiki/Annabel_Goldie","3111139","1","10","White","0","State educated","0","Other university","1","MSP, Leader - Scottish Conservatives","1","4","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3963,"200707",941,7,0,2007,2007-02-22,2007,2,22,"Edinburgh, Scotland","Scotland","758","George Foulkes","https://en.wikipedia.org/wiki/George_Foulkes,_Baron_Foulkes_of_Cumnock","421639","0","10","White","1","Privately educated","0","Other university","1","HoL, Lord Temporal","1","2","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3964,"200707",941,7,0,2007,2007-02-22,2007,2,22,"Edinburgh, Scotland","Scotland","802","Hardeep Singh Kohli","https://en.wikipedia.org/wiki/Hardeep_Singh_Kohli","3955971","0","30","Ethnic minority","1","Privately educated","0","Other university","3","TV Presenter","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3965,"200707",941,7,0,2007,2007-02-22,2007,2,22,"Edinburgh, Scotland","Scotland","1316","Nicol Stephen","https://en.wikipedia.org/wiki/Nicol_Stephen","1735143","0","10","White","1","Privately educated","0","Other university","1","Dept FM Scotland","1","4","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3966,"200708",942,8,0,2007,2007-03-01,2007,3,1,"Colchester, England","England","442","Beverley Knight","https://en.wikipedia.org/wiki/Beverley_Knight","4344388","1","20","Ethnic minority","0","State educated","0","Other university","3","Musician","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3967,"200708",942,8,0,2007,2007-03-01,2007,3,1,"Colchester, England","England","563","Cristina Odone","https://en.wikipedia.org/wiki/Cristina_Odone","3470526","1","10","White","1","Privately educated","1","Oxford/Cambridge","2","Journalist","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3968,"200708",942,8,0,2007,2007-03-01,2007,3,1,"Colchester, England","England","732","Francis Maude","https://en.wikipedia.org/wiki/Francis_Maude","414931","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Chairman - Conservative Party","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3969,"200708",942,8,0,2007,2007-03-01,2007,3,1,"Colchester, England","England","1229","Menzies Campbell","https://en.wikipedia.org/wiki/Menzies_Campbell","354520","0","10","White","0","State educated","0","Other university","1","Leader - Lib Dems","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3970,"200708",942,8,0,2007,2007-03-01,2007,3,1,"Colchester, England","England","1391","Peter Hain","https://en.wikipedia.org/wiki/Peter_Hain","41613028","0","10","White","1","Privately educated","0","Other university","1","Sec State for Wales","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3971,"200709",943,9,0,2007,2007-03-08,2007,3,8,"Newcastle, England","England","133","Colin Byrne","NA","418973","0",NA,"No information",NA,"No information",NA,"No information",NA,NA,"0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3972,"200709",943,9,0,2007,2007-03-08,2007,3,8,"Newcastle, England","England","317","Alan Duncan","https://en.wikipedia.org/wiki/Alan_Duncan","414463","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3973,"200709",943,9,0,2007,2007-03-08,2007,3,8,"Newcastle, England","England","1165","Margaret Hodge","https://en.wikipedia.org/wiki/Margaret_Hodge","417484","1","10","White","1","Privately educated","0","Other university","1","Minister of State - Work","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3974,"200709",943,9,0,2007,2007-03-08,2007,3,8,"Newcastle, England","England","1424","Piers Morgan","https://en.wikipedia.org/wiki/Piers_Morgan","555560","0","10","White","1","Privately educated","99","Did not attend","2","Journalist, TV Personality","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3975,"200709",943,9,0,2007,2007-03-08,2007,3,8,"Newcastle, England","England","1566","Sian Berry","https://en.wikipedia.org/wiki/Sian_Berry","8144363","1","10","White","0","State educated","1","Oxford/Cambridge","1","Principal Speaker - Green Party England & Wales","1","8","Green","5","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3976,"200710",944,10,0,2007,2007-03-15,2007,3,15,"Newport, Wales","Wales","541","Clare Short","https://en.wikipedia.org/wiki/Clare_Short","194194","1","10","White",NA,"No information","0","Other university","1","MP","1","1","Independent Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3977,"200710",944,10,0,2007,2007-03-15,2007,3,15,"Newport, Wales","Wales","1114","Lembit Opik","https://en.wikipedia.org/wiki/Lembit_Opik","414476","0","10","White","0","State educated","0","Other university","1","Lib Dem Spokesperson - Wales & NI, Leader - Welsh Lib Dems","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3978,"200710",944,10,0,2007,2007-03-15,2007,3,15,"Newport, Wales","Wales","1262","Mike O'Brien","https://en.wikipedia.org/wiki/Mike_O%27Brien_(British_politician)","422791","0","10","White","0","State educated","0","Other university","1","Solicitor General England & Wales","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3979,"200710",944,10,0,2007,2007-03-15,2007,3,15,"Newport, Wales","Wales","1395","Peter Hitchens","https://en.wikipedia.org/wiki/Peter_Hitchens","497972","0","10","White","1","Privately educated","0","Other university","2","Journalist, author","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3980,"200710",944,10,0,2007,2007-03-15,2007,3,15,"Newport, Wales","Wales","1427","Priti Patel","https://en.wikipedia.org/wiki/Priti_Patel","5603691","1","30","Ethnic minority","0","State educated","0","Other university","1","MP","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3981,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","430","Benazir Bhutto","https://en.wikipedia.org/wiki/Benazir_Bhutto","193737","1","30","Ethnic minority","1","Privately educated","0","Other university","1","Former PM - Pakistan, Leader - Pakistan Peoples Party","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3982,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","502","Charles Kennedy","https://en.wikipedia.org/wiki/Charles_Kennedy","26598741","0","10","White","0","State educated","0","Other university","1","Leader - Lib Dems","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3983,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","646","Des Browne","https://en.wikipedia.org/wiki/Des_Browne","414755","0","10","White","0","State educated","0","Other university","1","Sec State - Defence","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3984,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","1016","John R. Bolton","https://en.wikipedia.org/wiki/John_R._Bolton","17883849","0","10","White","1","Privately educated","0","Other university","8","Former diplomat","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3985,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","1124","Liam Fox","https://en.wikipedia.org/wiki/Liam_Fox","357375","0","10","White","0","State educated","0","Other university","1","Shadow Sec State - Defence","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3986,"200711",945,11,0,2007,2007-03-22,2007,3,22,"London, England","England","1669","Tony Benn","https://en.wikipedia.org/wiki/Tony_Benn","100413","0","10","White","1","Privately educated","1","Oxford/Cambridge","9","President - Stop the War Coalition","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3987,"200712",946,12,0,2007,2007-03-29,2007,3,29,"Bath, England","England","65","Sayeeda Warsi","https://en.wikipedia.org/wiki/Sayeeda_Warsi,_Baroness_Warsi","3779241","1","30","Ethnic minority","0","State educated","0","Other university","1","Conservative candidate","1","8","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3988,"200712",946,12,0,2007,2007-03-29,2007,3,29,"Bath, England","England","295","Yvonne Thompson","NA","418973","1",NA,"No information",NA,"No information",NA,"No information",NA,NA,"0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3989,"200712",946,12,0,2007,2007-03-29,2007,3,29,"Bath, England","England","756","George Carey","https://en.wikipedia.org/wiki/George_Carey","435543","0","10","White","0","State educated","0","Other university","8","Former Archbishop of Canterbury","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3990,"200712",946,12,0,2007,2007-03-29,2007,3,29,"Bath, England","England","807","Hazel Blears","https://en.wikipedia.org/wiki/Hazel_Blears","414668","1","10","White","0","State educated","0","Other university","1","Minister without portfolio, Chairman - Labour Party","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3991,"200712",946,12,0,2007,2007-03-29,2007,3,29,"Bath, England","England","1322","Nigel Farage","https://en.wikipedia.org/wiki/Nigel_Farage","415700","0","10","White","1","Privately educated","99","Did not attend","1","MEP, Leader - UKIP, President - Europe of Freedom and Direct Democracy","1","3","UKIP","6","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3992,"200713",947,13,0,2007,2007-04-19,2007,4,19,"Liverpool, England","England","44","Jenny Tonge","https://en.wikipedia.org/wiki/Jenny_Tonge,_Baroness_Tonge","450282","1","10","White","0","State educated","0","Other university","1","HoL, Lord Temporal","1","2","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3993,"200713",947,13,0,2007,2007-04-19,2007,4,19,"Liverpool, England","England","478","Bruce Anderson","https://en.wikipedia.org/wiki/Bruce_Anderson_(columnist)","1730847","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Columnist","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3994,"200713",947,13,0,2007,2007-04-19,2007,4,19,"Liverpool, England","England","681","Ed Miliband","https://en.wikipedia.org/wiki/Ed_Miliband","1290018","0","10","White","0","State educated","1","Oxford/Cambridge","1","Minister for Third Sector","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3995,"200713",947,13,0,2007,2007-04-19,2007,4,19,"Liverpool, England","England","838","Iain Duncan Smith","https://en.wikipedia.org/wiki/Iain_Duncan_Smith","159548","0","10","White","0","State educated","99","Did not attend","1","MP","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3996,"200713",947,13,0,2007,2007-04-19,2007,4,19,"Liverpool, England","England","889","Jan Ravens","https://en.wikipedia.org/wiki/Jan_Ravens","266462","1","10","White","0","State educated","1","Oxford/Cambridge","3","Actor","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3997,"200714",948,14,0,2007,2007-04-26,2007,4,26,"Oxford, England","England","303","Adam Price","https://en.wikipedia.org/wiki/Adam_Price","417528","0","10","White","0","State educated","0","Other university","1","MP","1","1","Plaid Cymru","7","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3998,"200714",948,14,0,2007,2007-04-26,2007,4,26,"Oxford, England","England","488","Caroline Flint","https://en.wikipedia.org/wiki/Caroline_Flint","420234","1","10","White","0","State educated","0","Other university","1","Minister of State - Public Health","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3999,"200714",948,14,0,2007,2007-04-26,2007,4,26,"Oxford, England","England","600","David Laws","https://en.wikipedia.org/wiki/David_Laws","427593","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4000,"200714",948,14,0,2007,2007-04-26,2007,4,26,"Oxford, England","England","672","Douglas Hurd","https://en.wikipedia.org/wiki/Douglas_Hurd","290292","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","HoL, Lord Temporal","1","2","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,"200714",948,14,0,2007,2007-04-26,2007,4,26,"Oxford, England","England","673","Douglas Murray","https://en.wikipedia.org/wiki/Douglas_Murray_(author)","12401692","0","10","White","1","Privately educated","1","Oxford/Cambridge","2","Author, journalist","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4002,"200715",949,15,0,2007,2007-05-03,2007,5,3,"London, England","England","87","Tim Collins","https://en.wikipedia.org/wiki/Tim_Collins_(British_Army_officer)","699501","0","10","White","0","State educated","0","Other university","8","Former army officer","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,"200715",949,15,0,2007,2007-05-03,2007,5,3,"London, England","England","502","Charles Kennedy","https://en.wikipedia.org/wiki/Charles_Kennedy","26598741","0","10","White","0","State educated","0","Other university","1","Leader - Lib Dems","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,"200715",949,15,0,2007,2007-05-03,2007,5,3,"London, England","England","1345","Oona King","https://en.wikipedia.org/wiki/Oona_King","414469","1","40","Ethnic minority","0","State educated","0","Other university","1","Former MP","1","91","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4005,"200715",949,15,0,2007,2007-05-03,2007,5,3,"London, England","England","1355","Patricia Hewitt","https://en.wikipedia.org/wiki/Patricia_Hewitt","290463","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","Sec State - Health","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4006,"200715",949,15,0,2007,2007-05-03,2007,5,3,"London, England","England","1711","William Hague","https://en.wikipedia.org/wiki/William_Hague","161041","0","10","White","0","State educated","1","Oxford/Cambridge","1","Shadow Foreign Sec","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4007,"200716",950,16,0,2007,2007-05-10,2007,5,10,"London, England","England","894","Jane Moore","https://en.wikipedia.org/wiki/Jane_Moore","5604020","1","10","White","0","State educated","0","Other university","2","Journalist, TV Personality","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4008,"200716",950,16,0,2007,2007-05-10,2007,5,10,"London, England","England","1092","Kenneth Clarke","https://en.wikipedia.org/wiki/Kenneth_Clarke","100456","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4009,"200716",950,16,0,2007,2007-05-10,2007,5,10,"London, England","England","1229","Menzies Campbell","https://en.wikipedia.org/wiki/Menzies_Campbell","354520","0","10","White","0","State educated","0","Other university","1","Leader - Lib Dems","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4010,"200716",950,16,0,2007,2007-05-10,2007,5,10,"London, England","England","1401","Peter Mandelson","https://en.wikipedia.org/wiki/Peter_Mandelson","216970","0","10","White","0","State educated","1","Oxford/Cambridge","1","European Commissioner for Trade","1","9","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4011,"200717",951,17,0,2007,2007-05-17,2007,5,17,"Norwich, England","England","43","Jeff Randall","https://en.wikipedia.org/wiki/Jeff_Randall_(journalist)","3396275","0","10","White","0","State educated","0","Other university","2","Journalist","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4012,"200717",951,17,0,2007,2007-05-17,2007,5,17,"Norwich, England","England","512","Chris Huhne","https://en.wikipedia.org/wiki/Chris_Huhne","723762","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","Lib Dem Spokesperson - Enivronment, Food & Rural Affairs","1","1","Lib Dem","3","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4013,"200717",951,17,0,2007,2007-05-17,2007,5,17,"Norwich, England","England","547","Clemency Burton-Hill","https://en.wikipedia.org/wiki/Clemency_Burton-Hill","9232605","1","10","White","1","Privately educated","1","Oxford/Cambridge","3","Broadcaster","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4014,"200717",951,17,0,2007,2007-05-17,2007,5,17,"Norwich, England","England","669","Douglas Alexander","https://en.wikipedia.org/wiki/Douglas_Alexander","413965","0","10","White","0","State educated","0","Other university","1","Sec State for Scotland","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4015,"200717",951,17,0,2007,2007-05-17,2007,5,17,"Norwich, England","England","1642","Theresa May","https://en.wikipedia.org/wiki/Theresa_May","351873","1","10","White","1","Privately educated","1","Oxford/Cambridge","1","MP","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4016,"200718",952,18,0,2007,2007-05-24,2007,5,24,"Basingstoke, England","England","51","Martha Lane Fox","https://en.wikipedia.org/wiki/Martha_Lane_Fox,_Baroness_Lane-Fox_of_Soho","50555787","1","10","White","1","Privately educated","1","Oxford/Cambridge","5","Businesswoman, co-founder Lastminute.com","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4017,"200718",952,18,0,2007,2007-05-24,2007,5,24,"Basingstoke, England","England","319","Alan Johnson","https://en.wikipedia.org/wiki/Alan_Johnson","420600","0","10","White","0","State educated","99","Did not attend","1","Sec State - Education","1","1","Labour","2","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4018,"200718",952,18,0,2007,2007-05-24,2007,5,24,"Basingstoke, England","England","346","Allison Pearson","https://en.wikipedia.org/wiki/Allison_Pearson","3262582","1","10","White","0","State educated","1","Oxford/Cambridge","3","Author","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4019,"200718",952,18,0,2007,2007-05-24,2007,5,24,"Basingstoke, England","England","453","Bob Crow","https://en.wikipedia.org/wiki/Bob_Crow","244656","0","10","White",NA,"No information","99","Did not attend","6","General Sec - RMT","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4020,"200718",952,18,0,2007,2007-05-24,2007,5,24,"Basingstoke, England","England","1244","Michael Heseltine","https://en.wikipedia.org/wiki/Michael_Heseltine","64044","0","10","White","1","Privately educated","1","Oxford/Cambridge","1","House of Lords, Lord Temporal","1","2","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4021,"200719",953,19,0,2007,2007-05-31,2007,5,31,"Stratford-upon-Avon, England","England","490","Caroline Spelman","https://en.wikipedia.org/wiki/Caroline_Spelman","429874","1","10","White","0","State educated","0","Other university","1","Shadow Sec - Communities & Local Govt","1","1","Conservative","1","05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4022,"200719",953,19,0,2007,2007-05-31,2007,5,31,"Stratford-upon-Avon, England","England","791","Greg Dyke","https://en.wikipedia.org/wiki/Greg_Dyke","446783","0","10","White","0","State educated","0","Other university","2","Journalist, executive director","0",NA,NA,NA,"05-10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
